source_paper_id,target_paper_id
8,4796.0
8,4797.0
8,2910.0
8,4798.0
8,4799.0
8,4800.0
8,4801.0
8,4802.0
8,4803.0
8,4804.0
8,3642.0
8,3645.0
8,3730.0
8,4805.0
8,4548.0
8,3984.0
8,4806.0
8,4807.0
8,4808.0
8,4809.0
8,4810.0
8,4330.0
8,4349.0
8,4811.0
8,4358.0
8,4812.0
8,4813.0
8,4814.0
8,4815.0
8,4816.0
8,4817.0
8,4818.0
8,4409.0
8,4420.0
8,4439.0
8,4447.0
8,4819.0
8,4820.0
8,4821.0
8,4822.0
8,4823.0
8,4824.0
8,4696.0
8,4825.0
8,4826.0
8,4827.0
8,4828.0
8,4829.0
8,4830.0
8,4831.0
8,4832.0
8,4520.0
8,4833.0
8,4834.0
8,4835.0
8,4620.0
8,4524.0
8,4836.0
8,4837.0
8,4838.0
8,4839.0
8,4840.0
8,4841.0
8,4842.0
8,4843.0
8,4844.0
8,4845.0
8,4661.0
8,4846.0
8,4847.0
8,4848.0
8,4849.0
8,4850.0
8,4851.0
8,4852.0
8,4853.0
9,4854.0
9,4855.0
9,4856.0
9,4857.0
9,4858.0
9,4859.0
9,4860.0
9,4861.0
9,4862.0
9,4863.0
9,4705.0
9,4864.0
9,4865.0
9,4866.0
9,4867.0
9,4868.0
9,4869.0
9,4870.0
9,4871.0
9,4872.0
9,4873.0
9,4874.0
9,4875.0
9,4876.0
9,4877.0
9,4878.0
9,4879.0
9,4880.0
9,4881.0
9,4882.0
9,4883.0
9,4884.0
9,4789.0
9,4885.0
9,4886.0
9,4887.0
9,4888.0
9,4889.0
9,4890.0
9,4891.0
9,4892.0
9,4893.0
9,4894.0
9,4895.0
9,4711.0
9,4896.0
9,4897.0
9,4898.0
9,4899.0
9,4900.0
9,4901.0
9,4902.0
9,4903.0
9,4904.0
9,4720.0
9,4905.0
9,4906.0
9,4907.0
10,4908.0
10,4909.0
10,4910.0
10,4911.0
10,4912.0
10,4913.0
10,4914.0
10,4915.0
10,4916.0
10,4917.0
10,4918.0
10,4919.0
10,4920.0
10,4921.0
10,4922.0
10,4923.0
10,4924.0
10,4925.0
10,4926.0
10,4927.0
10,4928.0
10,4929.0
10,4930.0
10,4931.0
10,4932.0
10,4933.0
10,4934.0
10,4935.0
10,4936.0
10,4937.0
10,4938.0
10,4939.0
10,4940.0
10,4941.0
10,4942.0
10,4943.0
10,4944.0
10,4945.0
10,4946.0
10,4947.0
10,4948.0
10,4949.0
10,4691.0
10,4950.0
10,4951.0
10,4952.0
10,4953.0
10,4954.0
10,4955.0
10,4956.0
10,4957.0
10,4958.0
10,4959.0
10,4960.0
10,4961.0
10,4962.0
10,4963.0
10,4964.0
10,4965.0
10,4966.0
10,4967.0
10,4968.0
10,4969.0
10,4970.0
10,4971.0
10,4972.0
10,4973.0
10,4974.0
10,4975.0
10,4976.0
10,4977.0
10,4978.0
10,4834.0
10,4620.0
10,4979.0
10,4980.0
10,4839.0
10,4981.0
10,4982.0
10,4983.0
11,4984.0
11,4985.0
11,4986.0
11,4987.0
11,4988.0
11,4989.0
11,4990.0
11,4991.0
11,4992.0
11,4993.0
11,4994.0
11,4995.0
11,4996.0
11,4997.0
11,4998.0
11,1390.0
11,4999.0
11,5000.0
11,5001.0
11,5002.0
11,5003.0
11,5004.0
11,5005.0
11,5006.0
11,5007.0
11,5008.0
11,5009.0
11,5010.0
11,5011.0
11,5012.0
11,5013.0
11,5014.0
11,5015.0
11,5016.0
11,5017.0
11,5018.0
11,5019.0
11,5020.0
11,5021.0
11,2888.0
11,5022.0
11,5023.0
11,5024.0
11,3160.0
11,5025.0
11,5026.0
11,5027.0
11,5028.0
11,5029.0
11,5030.0
11,3894.0
11,5031.0
11,5032.0
11,4427.0
11,5033.0
11,5034.0
11,5035.0
11,4588.0
11,5036.0
11,5037.0
11,4620.0
11,5038.0
11,5039.0
11,5040.0
11,5041.0
11,5042.0
11,5043.0
11,5044.0
11,5045.0
11,5046.0
11,4983.0
11,5047.0
12,5048.0
12,5049.0
12,470.0
12,5050.0
12,5051.0
12,5052.0
12,1172.0
12,1171.0
12,5053.0
12,1264.0
12,5054.0
12,5055.0
12,5056.0
12,1953.0
12,2478.0
12,5057.0
12,5058.0
12,3126.0
12,3318.0
12,5059.0
12,5060.0
12,5061.0
12,5062.0
12,3636.0
12,3684.0
12,5063.0
12,5064.0
12,5065.0
12,5066.0
12,5067.0
12,4065.0
12,5068.0
12,5069.0
12,5070.0
12,5071.0
12,5072.0
12,5073.0
12,5074.0
12,5075.0
12,5076.0
12,5077.0
12,5078.0
12,4699.0
12,4620.0
12,5079.0
12,5080.0
14,5081.0
14,5082.0
14,5083.0
14,5084.0
14,5085.0
14,5086.0
14,5087.0
14,5088.0
14,5089.0
14,5090.0
14,5091.0
14,5092.0
14,5093.0
14,5094.0
14,5095.0
14,5096.0
14,5097.0
14,5098.0
14,5099.0
14,5100.0
14,5101.0
14,5102.0
14,5103.0
14,5104.0
14,4691.0
14,5105.0
14,5106.0
14,5107.0
14,5108.0
14,5109.0
14,5110.0
14,5111.0
14,4834.0
14,5112.0
14,5113.0
14,5114.0
14,5115.0
14,5116.0
14,5117.0
14,5118.0
15,5119.0
15,5120.0
