source_paper_id,target_paper_id
822,11837
822,9672
822,11838
822,11839
822,11840
822,4590
822,4591
822,10664
822,11841
822,11842
822,11843
822,11844
822,11845
824,1182
824,11846
824,1735
824,11847
824,11848
824,11849
824,11850
824,11851
824,11852
824,11853
824,11854
824,11855
824,8502
824,3517
824,11856
824,3825
824,4046
824,11857
824,11858
824,11859
824,11860
824,11861
824,11862
824,7053
824,11863
824,11864
824,4359
824,4377
824,4599
824,11865
824,11866
824,4768
824,11867
824,11868
824,11869
825,11870
825,11871
825,11872
825,11792
825,11793
825,11873
825,11874
825,11875
825,11876
825,11877
825,11878
825,11879
825,11880
825,11881
825,11827
825,11882
825,11883
825,11884
825,11885
825,5180
825,10253
825,11886
825,11887
825,11888
827,11889
827,5434
827,11890
827,11891
827,5444
827,11892
827,11893
827,11894
827,11895
827,5452
827,11896
827,5117
827,5118
827,11897
827,4922
827,11898
827,11899
827,11900
827,3154
827,11901
827,11902
827,3337
827,5122
827,11903
827,6371
827,6492
827,8751
827,4750
827,11904
827,4716
827,11905
827,4753
827,7051
827,11906
827,4755
827,11907
827,11908
827,4582
827,4234
827,11909
827,11910
827,11911
827,11912
827,11913
827,4777
827,11914
827,8157
827,4676
827,11915
827,9147
827,10009
827,11916
827,11917
827,7788
827,11918
827,4761
827,4595
827,11919
827,10015
827,11920
827,4599
827,5609
827,11921
827,11922
827,11923
828,4705
828,1872
828,2065
828,2089
828,2546
828,5977
828,8466
828,3584
828,5124
828,4716
828,3789
828,7200
828,6671
828,5296
828,7203
828,5297
828,5298
828,4458
828,6293
828,4508
828,5300
828,7426
828,5911
828,7207
828,4539
828,11924
828,11925
828,4599
828,4543
828,11926
828,8509
828,9416
828,11927
828,5307
828,11928
829,11929
829,11930
829,11931
829,11932
829,11933
829,6995
829,11934
829,11935
829,2331
829,11936
829,11937
829,2546
829,11938
829,7330
829,11939
829,4922
829,11940
829,7001
829,11941
829,3012
829,11942
829,11943
829,11944
829,5124
829,11945
829,11946
829,11947
829,11948
829,6533
829,11863
829,11949
829,4985
829,9497
829,6446
829,11950
829,11951
829,4761
829,11952
829,11953
829,11954
829,11955
829,11956
829,11957
829,11958
829,11959
829,11960
829,11961
829,11962
829,11159
830,11963
830,11964
830,11965
830,6016
830,11966
830,11967
830,4914
830,11968
830,11969
830,11970
830,11971
830,11972
830,11973
830,11974
830,11975
830,11976
830,11977
830,11978
830,11979
830,4815
830,11980
830,11981
830,11982
830,11983
830,11984
830,11985
830,11986
830,11987
830,11988
830,11989
830,11990
830,11991
830,11992
830,11993
830,4716
830,11994
830,4923
830,11995
830,4929
830,11996
830,11997
830,11998
830,11999
830,4937
830,12000
831,12001
831,1090
831,12002
831,1236
831,1434
831,1593
831,12003
831,12004
831,1922
831,12005
831,2022
831,12006
831,12007
831,2507
831,2566
831,7414
831,2687
831,2761
831,2957
831,12008
831,3237
831,3362
831,3400
831,3424
831,3859
831,5483
831,4001
831,7417
831,4189
831,6562
831,12009
831,4349
831,4439
831,4676
831,6295
831,12010
831,7332
831,4698
831,12011
831,4787
831,4599
831,5827
831,4543
831,5539
831,5609
831,11053
831,11071
831,12012
831,7434
831,12013
831,5064
831,4603
832,12014
832,12015
832,12016
832,12017
832,12018
832,12019
832,12020
832,12021
832,12022
832,12023
832,12024
832,12025
832,12026
832,12027
832,6534
832,12028
832,4696
832,12029
832,4985
832,4397
832,4411
832,12030
832,12031
832,12032
832,12033
832,12034
832,5821
832,12035
832,12036
832,4761
832,12037
832,7100
832,12038
832,12039
832,12040
832,8885
832,12041
832,12042
832,5785
832,12043
832,12044
832,12045
832,4768
832,4952
833,5947
833,3007
833,2822
833,3177
833,12046
833,12047
833,3391
833,12048
833,12049
833,3757
833,12050
833,12051
833,7920
833,12052
833,12053
833,6721
833,7610
833,4189
833,6562
833,12054
833,4250
833,4326
833,12055
833,4349
833,12056
833,12057
833,4393
833,12058
833,4410
833,4421
833,7167
833,4439
833,12059
833,12060
833,12061
833,6724
833,12062
833,5970
833,12063
833,4904
833,4868
833,12064
833,5246
833,6226
833,4679
833,12065
833,5493
833,7791
833,12066
833,12067
833,4698
833,6077
833,12011
833,12068
833,6498
833,4681
833,4785
833,7100
833,4599
833,12069
833,4543
833,6728
833,5553
833,4910
833,11071
833,12070
833,12071
833,12072
833,5064
834,6016
834,5291
834,5304
834,4599
835,12073
835,903
835,12074
835,6016
835,1712
835,12075
835,12076
835,12077
835,2089
835,4920
835,7845
835,12078
835,12079
835,2923
835,2949
835,12080
835,5028
835,5344
835,12081
835,12082
835,12083
835,12084
835,12085
835,12086
836,5098
836,5434
836,5099
836,12087
836,12088
836,5105
836,5106
836,12089
836,12090
836,12091
836,12092
836,12093
836,5077
836,12094
836,6647
836,5079
836,12095
836,12096
836,5027
836,12097
836,12098
836,5113
836,9018
836,5115
836,5116
836,5152
836,5117
836,12099
836,12100
836,6357
836,12101
836,5119
836,12102
836,5976
836,11942
836,5028
836,12103
836,12104
836,12105
836,6492
836,12106
836,12107
836,12108
836,4753
836,4720
836,12109
836,5778
836,12110
836,12111
836,4677
836,12112
836,6497
836,12113
836,8452
836,12114
836,5609
836,4805
837,8051
837,12115
837,12116
837,12117
837,12118
837,12119
837,12120
837,12121
837,12122
837,4768
837,12123
839,12124
839,7314
839,12125
839,12126
839,12127
839,12128
839,12129
839,12130
839,12131
839,12132
839,12133
839,12134
839,12135
839,12136
839,12137
839,12138
839,12139
839,10216
839,6554
839,12140
839,12141
839,12142
839,12143
839,7043
839,12144
839,12145
839,12146
839,12147
839,12148
839,4742
839,12149
839,12150
839,12151
839,12152
839,12153
839,12154
839,8289
839,12155
839,8385
839,4716
839,12156
839,4753
839,12157
839,7051
839,5692
839,12158
839,12159
839,12160
839,10705
839,5696
839,12161
839,10343
839,12162
839,6794
839,4677
839,12163
839,6383
839,9132
839,12164
839,12165
839,4910
839,4873
839,12166
839,12167
839,12168
839,12169
839,12170
839,12171
840,12172
840,12173
840,12174
840,12175
840,12176
840,5338
840,2365
840,12177
840,11338
840,12178
840,9536
840,12179
840,12180
840,12181
840,12182
840,9544
840,12183
840,12184
840,12185
840,12186
840,12187
840,12188
840,12189
840,12190
840,9264
840,12191
840,12192
840,12193
840,12194
840,7731
840,4755
840,12195
840,12196
840,12197
840,12198
840,4696
840,12199
840,12200
840,12201
840,9564
840,9265
840,12202
840,9267
840,12203
840,12204
840,4677
840,12205
840,12206
840,8362
841,918
841,12207
841,12208
841,12209
841,12210
841,12211
841,2535
841,2704
841,12212
841,2777
841,12213
841,6788
841,12214
841,12215
841,9548
841,12216
841,12217
841,12218
841,12050
841,12219
841,12051
841,3851
841,12220
841,6721
841,12221
841,4439
841,4446
841,8188
841,4904
841,11919
841,12222
841,12223
841,12224
841,4599
841,12225
841,6728
841,4701
841,12226
841,12227
842,12228
842,8887
842,1166
842,6016
842,5277
842,6018
842,1396
842,4705
842,1651
842,12229
842,12230
842,12231
842,12232
842,12233
842,8436
842,11709
842,4918
842,5281
842,12234
842,6282
842,2069
842,12235
842,12236
842,5284
842,5286
842,9143
842,5340
842,12237
842,4920
842,5341
842,5287
842,9077
842,5289
842,5290
842,6001
842,5118
842,5291
842,5292
842,7455
842,12238
842,12239
842,6574
842,12240
842,12241
842,7826
842,4716
842,12242
842,5295
842,5086
842,12243
842,5296
842,12244
842,9497
842,4359
842,11344
842,4368
842,12245
842,4377
842,5297
842,5300
842,5303
842,4539
842,4599
842,12246
842,12247
842,12248
842,5307
842,7214
843,12249
843,937
843,12250
843,12251
843,12252
843,5019
843,12253
843,6016
843,12254
843,5277
843,12255
843,7186
843,12256
843,12257
843,8116
843,12258
843,12259
843,4706
843,5069
843,12260
843,12261
843,4654
843,12262
843,12263
843,12264
843,12265
843,12266
843,12267
843,12268
843,12269
843,12270
843,11292
843,12271
843,5074
843,12272
843,4659
843,12273
843,12274
843,5338
843,12275
843,10362
843,12276
843,12093
843,12277
843,5077
843,6350
843,12278
843,10365
843,12279
843,5341
843,5027
843,8443
843,12280
843,5113
843,12281
843,5115
843,5116
843,5117
843,6488
843,12282
843,4922
843,12283
843,5119
843,12284
843,5028
843,12285
843,12286
843,8444
843,12287
843,5121
843,8446
843,5979
843,5344
843,5124
843,4716
843,4753
843,12288
843,4755
843,6274
843,9652
843,5873
843,4720
843,12289
843,12290
843,12291
843,8449
843,5034
843,4677
843,12292
843,5126
843,8453
843,12293
843,7056
843,5035
843,12294
843,12295
843,12296
843,8454
843,4729
843,12297
844,12298
844,12299
844,12300
844,12301
844,12302
844,12303
844,12304
844,12305
844,12306
844,12307
844,12308
844,12309
844,12310
844,12311
844,12312
844,12313
844,12314
844,12315
844,12316
844,12317
844,12318
844,12319
844,12320
844,12321
844,12322
844,12323
844,12324
844,11031
844,4818
844,12325
844,12326
844,12327
844,4715
844,6376
844,7203
844,12328
844,12329
844,12330
844,12331
844,12332
844,12333
844,12334
844,12335
845,12336
845,4654
845,12337
845,1903
845,12338
845,12339
845,12340
845,12341
845,12342
845,12343
845,10997
845,10569
845,12344
845,12345
845,12346
845,8129
845,12347
845,12348
845,12349
845,12350
845,12351
845,12352
845,12353
845,4716
845,7920
845,12354
845,12355
845,12356
845,12357
845,12358
845,10004
845,8153
845,12359
845,12360
845,12361
845,4587
845,8160
845,5601
845,12362
845,8691
845,12363
845,8169
845,12364
845,4681
845,4599
845,12365
845,12366
845,12367
845,12368
845,12369
845,12370
846,12371
846,12372
846,12373
846,12374
846,12375
846,12376
846,12377
846,12378
846,12379
846,12380
846,2091
846,12381
846,12382
846,12383
846,12384
846,12385
846,12386
846,5976
846,12387
846,3089
846,12388
846,12389
846,12390
846,12391
846,12392
846,12393
846,12394
846,12395
846,12396
846,12397
846,8292
846,12398
846,10741
846,12399
846,12400
846,12401
846,12402
846,12403
846,12404
846,12405
846,5607
846,4681
846,12406
846,4910
846,12407
848,12408
848,661
848,12409
848,1593
848,2245
848,2250
848,2260
848,12410
848,12411
848,7414
848,2615
848,2687
848,12412
848,12413
848,3306
848,3424
848,3434
848,6668
848,3859
848,10480
848,4755
848,6670
848,4189
848,6310
848,4898
848,12414
848,4349
848,4393
848,12415
848,10797
848,4437
848,4439
848,4676
848,4458
848,5970
848,12416
848,4868
848,12417
848,12418
848,12419
848,4679
848,12066
848,4698
848,5355
848,4643
848,4681
848,4786
848,4787
848,4599
848,4543
848,6728
848,5553
848,5539
848,12420
848,5035
848,12421
848,7434
848,12422
848,12072
848,5064
848,12423
848,12424
849,12425
849,12426
849,12427
849,7748
849,1619
849,12428
849,12429
849,12430
849,12431
849,12432
849,11936
849,12433
849,8840
849,2467
849,2806
849,4922
849,9401
849,5560
849,12434
849,3596
849,12435
849,12436
849,12437
849,5563
849,4042
849,4189
849,6712
849,4359
849,12438
849,4368
849,4377
849,9410
849,5564
849,5463
849,6981
849,4599
849,4543
849,12439
849,5249
849,4768
849,4729
849,12440
850,12441
850,12442
850,6145
850,12443
850,4753
850,5261
850,12444
850,10021
850,12445
851,12446
851,12447
851,12448
851,12449
851,12450
851,12451
851,12452
851,12453
851,12454
851,12455
851,12456
851,12457
851,9480
851,6987
851,12458
851,12459
851,12460
851,6636
851,12461
851,5994
851,9482
851,12462
851,9179
851,12463
851,5711
851,7184
851,12464
851,7186
851,12465
851,12466
851,12467
851,12468
851,12469
851,5997
851,12470
851,12471
851,12472
851,12473
851,12474
851,12475
851,12476
851,12477
851,12478
851,12479
851,9682
851,12480
851,11637
851,12481
851,10692
851,12482
851,12483
851,12484
851,12485
851,12486
851,12487
851,5280
851,12488
851,12489
851,12490
851,9484
851,12491
851,12492
851,12493
851,9494
851,12494
851,12495
851,5998
851,12496
851,4815
851,12497
851,7615
851,11640
851,12498
851,12499
851,12500
851,12501
851,9926
851,12502
851,7328
851,12503
851,12504
851,11213
851,10057
851,9197
851,12505
851,5342
851,12506
851,4818
851,8876
851,12507
851,12508
851,12509
851,5343
851,12510
851,12511
851,9928
851,12512
851,5118
851,11146
851,4922
851,12513
851,7290
851,9205
851,9496
851,9929
851,10060
851,12514
851,12515
851,10062
851,5122
851,12516
851,5979
851,5344
851,5124
851,12517
851,5345
851,9932
851,4720
851,12518
851,9934
851,12519
851,6537
851,4821
851,9226
851,4761
851,4723
851,6005
851,12520
851,12521
851,6008
851,12522
851,12523
851,9229
851,12524
851,12525
851,4825
851,12526
851,6011
851,12527
852,12528
852,12529
852,12530
852,12531
852,12532
852,12533
852,12534
852,12535
852,12536
852,12537
852,12538
852,12539
852,12540
852,12541
852,12542
852,12543
852,12544
852,12545
852,12546
852,12547
852,12548
852,12549
852,12550
852,12551
852,12552
852,12553
852,12554
852,12555
852,12556
852,12557
852,5605
852,4821
852,12558
852,6971
852,12559
852,12560
852,12561
852,12562
852,4599
852,12563
852,12564
852,4910
852,12565
852,12566
852,12567
852,12568
852,12569
852,5357
853,12570
853,12571
853,12572
853,12573
853,6469
853,4705
853,1712
853,9632
853,12574
853,2056
853,12575
853,12576
853,12577
853,2653
853,9640
853,9641
853,2778
853,6556
853,9643
853,12578
853,12579
853,9648
853,6561
853,3789
853,12580
853,12581
853,4349
853,4355
853,4359
853,4358
853,4368
853,3813
853,5088
853,12582
853,10864
853,4761
853,4599
853,12583
853,12584
853,4768
853,4729
853,5307
854,12585
854,12586
854,12587
854,12382
854,12588
854,12589
854,5047
854,12590
854,12391
854,12395
854,11154
854,10116
854,8292
854,4231
854,6565
854,7994
854,12591
854,12592
854,12401
854,12402
854,6970
854,12593
854,11781
854,6971
854,5057
854,12594
854,12595
854,12596
854,12597
855,5478
855,9272
855,12598
855,7568
855,9899
855,2566
855,2687
855,12599
855,12600
855,12601
855,12602
855,12603
855,3291
855,12604
855,3698
855,3747
855,3947
855,12605
855,4189
855,12606
855,12607
855,12608
855,12609
855,12058
855,5261
855,4421
855,12610
855,4439
855,12611
855,4458
855,12612
855,7425
855,5987
855,4698
855,6077
855,4681
855,4599
855,4543
855,6330
855,5553
855,12613
855,12614
855,12615
855,12616
855,12617
856,12618
856,12619
856,12620
856,6241
856,12621
856,5047
856,5048
856,12622
856,12623
856,12624
856,12625
856,5049
856,12626
856,9725
856,5052
856,12627
856,12628
856,12629
856,5528
856,4252
856,12630
856,4327
856,5530
856,5301
856,6248
856,11422
856,6971
856,5056
856,5353
856,5057
856,4599
856,5538
856,5404
856,12631
856,12632
856,12633
856,12634
857,1998
857,2070
857,2174
857,2549
857,12635
857,2615
857,2761
857,2766
857,3032
857,3265
857,3343
857,6491
857,3424
857,3509
857,12636
857,12637
857,3727
857,3758
857,7301
857,3859
857,5481
857,5483
857,3985
857,12638
857,4186
857,4201
857,5968
857,10407
857,4676
857,12639
857,12640
857,12641
857,4677
857,6796
857,7789
857,5485
857,4679
857,6619
857,4599
857,4543
857,5609
857,12642
857,12643
857,12644
857,12645
857,12646
858,12647
858,9179
858,1308
858,12648
858,12649
859,12650
859,12651
859,12652
859,12653
859,12654
859,12655
859,12656
859,12657
859,9046
859,12658
859,12659
859,12660
859,12661
859,12662
859,12663
859,12664
859,9049
859,12665
859,12666
859,12667
859,12668
859,12669
859,12670
859,12671
859,7537
859,9054
859,12672
859,12673
859,9056
859,12674
859,9058
859,7542
859,12675
859,12676
859,12677
859,4189
859,12678
859,12679
859,12680
859,4761
859,7360
859,4599
859,12681
859,12682
859,12683
859,12684
859,12685
862,1284
862,1313
862,1316
862,1351
862,12686
862,12687
862,1496
862,1588
862,1602
862,1703
862,12688
862,1766
862,1836
862,12129
862,1949
862,2059
862,12689
862,12690
862,12691
862,12692
862,12693
862,5076
862,10212
862,6350
862,5078
862,12694
862,12695
862,12696
862,2490
862,12697
862,12698
862,12699
862,9398
862,2672
862,5116
862,2727
862,12700
862,6488
862,12701
862,5118
862,2821
862,12180
862,9364
862,12702
862,12141
862,12703
862,12704
862,12705
862,5739
862,12706
862,12145
862,3102
862,11048
862,12707
862,3195
862,12708
862,3306
862,3318
862,7045
862,12709
862,12710
862,12711
862,5458
862,3424
862,12151
862,12712
862,3509
862,12713
862,12714
862,12715
862,12636
862,12716
862,5544
862,5371
862,8289
862,3712
862,5906
862,3826
862,5172
862,12717
862,6867
862,4753
862,7051
862,5085
862,12718
862,4755
862,5545
862,5692
862,7924
862,12719
862,10407
862,5054
862,4358
862,12720
862,12160
862,4420
862,10705
862,9343
862,10343
862,4458
862,4511
862,4868
862,4524
862,10427
862,5264
862,6659
862,5463
862,4681
862,4599
862,4872
862,5539
862,12721
862,12722
862,5988
862,12723
862,12724
862,4873
862,12725
862,9134
862,7436
862,4603
862,9387
863,12726
863,12727
863,12728
863,2755
863,12729
863,5047
863,5520
863,12730
863,12731
863,12732
863,12733
863,12734
863,12735
863,12736
863,12737
863,12738
863,12739
863,12740
863,12741
863,12742
863,12743
863,4189
863,12744
863,12745
863,4439
863,12746
863,12747
863,12748
863,12749
863,12593
863,5822
863,12750
863,12751
863,12363
863,6971
863,4597
863,5056
863,5057
863,12752
863,5825
863,4998
863,12753
863,5785
864,12754
864,12755
864,12756
864,12757
864,12758
864,12759
864,12760
864,12761
864,12762
864,1898
864,5283
864,12763
864,12764
864,12765
864,12766
864,12767
864,12768
864,12769
864,12770
864,8714
864,12771
864,12772
864,12773
864,12774
864,12775
864,12776
864,12777
864,5742
864,12778
864,12779
864,12780
864,12781
864,12782
864,9944
864,5873
864,12783
864,12784
864,12785
864,12786
864,12787
864,12418
864,12788
864,4761
864,12789
864,9259
864,4681
864,12790
864,10605
865,12791
865,12792
865,1489
865,12793
865,2042
865,12794
865,12795
865,12796
865,12797
865,12798
865,12799
865,12800
865,4189
865,12801
865,4359
865,12438
865,4368
865,6448
865,4439
865,12802
865,12803
865,12804
865,12805
865,4599
865,4543
865,12806
865,12807
865,10728
865,12808
865,4768
865,12809
866,12810
866,12811
866,12812
866,12813
866,12814
866,12815
866,4816
866,12816
866,12817
866,4922
866,6787
866,12818
866,12819
866,12820
866,12821
866,12822
866,4819
866,12823
866,12824
866,12825
866,9497
866,12826
866,5547
866,12827
866,4599
866,12828
866,8885
866,12829
866,4768
866,12830
867,12831
867,1543
867,1554
867,12832
867,1798
867,12833
867,12834
867,12835
867,2150
867,12836
867,12837
867,12838
867,12839
867,12840
867,12841
867,12842
867,12843
867,2761
867,12844
867,12845
867,12846
867,12847
867,3075
867,12848
867,12849
867,6145
867,12850
867,12851
867,12852
867,12853
867,12854
867,3791
867,12855
867,12856
867,12857
867,4359
867,4681
868,12858
868,12859
868,12860
868,12861
868,12862
868,12863
868,12864
868,12174
868,12865
868,12866
868,12867
868,12868
868,12869
868,12870
868,12871
868,12872
868,12873
868,11405
868,3825
868,12874
868,5483
868,12875
868,12876
868,12877
868,12878
869,12879
869,12880
869,12881
869,12882
869,12883
869,12884
869,12885
869,12886
869,12887
869,12888
869,12889
869,12890
869,12891
869,12892
869,12893
869,12894
869,12895
869,1943
869,12896
869,12897
869,12898
869,12899
869,12900
869,12901
869,12902
869,12903
869,12904
869,2642
869,2766
869,12905
869,12906
869,12907
869,12908
869,12909
869,12910
869,12911
869,12912
869,12913
869,12914
869,12915
869,12916
869,12917
869,12918
869,12919
869,5973
869,9131
869,12920
869,12921
869,12922
869,12923
869,12924
869,5974
869,12925
869,12926
869,12927
870,12928
870,12929
870,12930
870,12931
870,12932
870,12933
870,12934
870,12935
870,12936
870,12937
870,12938
870,12939
870,12940
870,12941
870,12942
870,12943
870,4696
870,12944
870,12945
870,12946
870,12947
870,7995
870,12948
870,11674
870,12081
870,12949
870,12950
870,12951
870,12952
870,10966
870,12953
870,12954
870,4599
870,12955
870,12956
870,12957
870,12958
870,12959
870,12960
870,12961
870,12962
870,5357
870,5064
870,4603
870,12963
871,12964
871,12129
871,12965
871,12966
871,12967
871,12968
871,10219
871,12145
871,12147
871,12969
871,12708
871,5458
871,12151
871,12970
871,12716
871,8289
871,12971
871,4753
871,7051
871,4755
871,12972
871,12973
871,7052
871,12974
871,5242
871,12975
871,4761
871,6077
871,12976
871,5248
871,4681
871,12977
871,12978
871,12979
872,12980
872,911
872,12981
872,12982
872,978
872,12983
872,12984
872,12985
872,12986
872,12987
872,12988
872,12989
872,12990
872,12991
872,12992
872,12993
872,8720
872,12994
872,12995
872,12996
872,12997
872,12998
872,12999
872,13000
872,13001
872,13002
872,2369
872,13003
872,13004
872,13005
872,13006
872,11381
872,13007
872,6357
872,13008
872,6056
872,13009
872,13010
872,13011
872,13012
872,13013
872,13014
872,13015
872,13016
872,6061
872,7083
872,5392
872,13017
872,13018
872,7401
872,13019
872,5399
872,6077
872,5403
872,4681
872,13020
872,13021
872,13022
872,13023
872,13024
872,13025
872,13026
872,13027
872,13028
872,13029
872,4603
873,13030
873,13031
873,4912
873,13032
873,1284
873,1396
873,12466
873,13033
873,13034
873,12481
873,1930
873,2022
873,2059
873,2070
873,2090
873,13035
873,13036
873,2486
873,12697
873,2546
873,7414
873,4818
873,4922
873,2840
873,5976
873,5977
873,13037
873,3085
873,7455
873,3179
873,3306
873,8466
873,3400
873,12151
873,5979
873,3711
873,13038
873,4753
873,13039
873,3950
873,6002
873,4755
873,6712
873,5086
873,4349
873,4358
873,4377
873,4458
873,8505
873,5264
873,9254
873,4761
873,4698
873,13040
873,4539
873,4643
873,4681
873,4599
873,4543
873,4872
873,5553
873,12721
873,5988
873,12723
873,8507
873,12724
873,4910
873,4873
873,5381
873,12725
873,13041
873,5785
873,13042
873,5489
873,9387
873,13043
874,13044
874,13045
874,13046
874,13047
874,13048
874,2387
874,13049
874,13050
874,7491
874,5904
874,13051
874,13052
874,13053
874,13054
874,13055
874,13056
874,10939
874,5350
874,13057
874,13058
874,10941
874,13059
874,4868
874,13060
874,13061
874,13062
874,5464
874,4599
874,13063
874,5001
874,13064
874,13065
875,13066
875,13067
875,13068
875,13069
875,13070
875,13071
875,13072
875,13073
875,13074
875,13075
875,13076
875,13077
875,13078
875,13079
875,13080
875,13081
875,12282
875,13082
875,13083
875,13084
875,13085
875,13086
875,13087
875,13088
875,13089
875,12874
875,4753
875,7731
875,13090
875,13091
875,13092
875,7424
875,6278
875,13093
875,7427
875,13094
875,13095
876,13096
876,13097
876,13098
876,13099
876,13100
876,13101
876,13102
876,13103
876,13104
876,13105
876,13106
876,13107
876,13108
876,13109
876,5118
876,13110
876,13111
876,13112
876,4922
876,13113
876,13114
876,13115
876,6268
876,13116
876,13117
876,13118
876,13119
876,5344
876,13120
876,13121
876,13122
876,13123
876,13124
876,13125
876,13126
876,13127
876,13128
876,13129
876,10941
876,10942
876,13130
876,13131
876,13132
876,13133
876,13134
876,13135
877,1274
877,13136
877,2601
877,5117
877,3933
877,6824
877,4755
877,4189
877,10407
877,3813
877,13137
877,13138
877,4599
878,8312
878,8313
878,8314
878,8315
878,899
878,8316
878,8317
878,13139
878,13140
878,13141
878,1434
878,13142
878,1543
878,13143
878,13144
878,13145
878,5478
878,12003
878,13146
878,13147
878,13148
878,8321
878,8322
878,13149
878,13150
878,1900
878,13151
878,13152
878,13153
878,13154
878,13155
878,2070
878,13156
878,13157
878,13158
878,13159
878,5338
878,13160
878,2299
878,13161
878,13162
878,13163
878,2350
878,13164
878,2407
878,13165
878,13166
878,13167
878,10638
878,2475
878,2505
878,13168
878,13169
878,13170
878,2549
878,13171
878,2566
878,13172
878,13173
878,13174
878,13175
878,5452
878,13176
878,2644
878,13177
878,9849
878,2672
878,13178
878,13179
878,13180
878,13181
878,13182
878,13183
878,13184
878,2761
878,13185
878,13186
878,13187
878,5736
878,13188
878,13189
878,13190
878,9365
878,13191
878,13192
878,13193
878,5739
878,3102
878,4883
878,13194
878,13195
878,13196
878,13197
878,13198
878,13199
878,3307
878,6490
878,13200
878,3343
878,13201
878,13202
878,13203
878,13204
878,13205
878,13206
878,13207
878,13208
878,13209
878,13210
878,3550
878,13211
878,13212
878,13213
878,13214
878,13215
878,7757
878,13216
878,13217
878,13218
878,7048
878,13219
878,13220
878,13221
878,13222
878,13223
878,13224
878,13225
878,13226
878,13227
878,13228
878,13229
878,13230
878,13231
878,13232
878,13233
878,13234
878,13235
878,7302
878,5986
878,13236
878,5980
878,13237
878,13238
878,10114
878,3891
878,13239
878,13240
878,13241
878,13242
878,3947
878,7732
878,9911
878,4755
878,7759
878,4189
878,13243
878,13244
878,13245
878,13246
878,9408
878,13247
878,13248
878,13249
878,4599
878,9351
878,4910
878,13250
878,13251
878,13252
878,13253
878,13254
878,13255
878,13256
878,13257
878,4805
879,13258
879,13259
879,5620
879,13260
879,4818
879,13261
879,7001
879,5120
879,6287
879,5294
879,13262
879,12118
879,13263
879,4359
879,9246
879,9147
879,4821
879,4599
879,13264
879,13265
879,13266
880,13267
880,13268
880,13269
880,13270
880,13271
880,13272
880,13273
880,13274
880,13275
880,13276
880,13277
880,13278
880,13279
880,13280
880,5350
880,13281
880,13282
880,13283
880,13284
880,13285
880,6226
880,13286
880,5304
880,5305
880,7430
880,7272
881,13287
881,13288
881,13289
881,12984
881,13290
881,13291
881,13292
881,13293
881,13294
881,13295
881,13296
881,13297
881,13298
881,13299
881,13300
881,13301
881,13302
881,13303
881,13304
881,13305
881,13306
881,13307
881,13308
881,13309
881,13310
881,11381
881,13311
881,13312
881,13313
881,13314
881,7382
881,13315
881,13316
881,12145
881,13011
881,13317
881,13318
881,13319
881,13320
881,13321
881,13322
881,13017
881,4862
881,13323
881,6870
881,13324
881,9147
881,5399
881,6967
881,13325
881,13326
881,5403
881,13327
881,13328
881,13329
881,13330
881,4603
882,4705
882,13331
882,13332
882,2090
882,2094
882,13333
882,2446
882,2546
882,5288
882,7845
882,5290
882,13334
882,4922
882,6172
882,5292
882,5293
882,13335
882,13336
882,3278
882,5978
882,13337
882,13338
882,13339
882,13340
882,5349
882,9378
882,7498
882,13341
882,4189
882,4720
882,4924
882,6243
882,9379
882,4421
882,4439
882,9383
882,6294
882,4508
882,7895
882,5301
882,5351
882,13342
882,6247
882,7426
882,5629
882,9130
882,13343
882,13344
882,7262
882,5304
882,4599
882,4543
882,4701
882,5305
882,5249
882,9674
882,9134
882,11159
882,13345
883,13346
883,13347
883,13348
883,13349
883,13350
883,13351
883,13352
883,13353
883,1789
883,9043
883,13354
883,13355
883,13356
883,13357
883,13358
883,13359
883,13360
883,13361
883,7527
883,13362
883,8596
883,13363
883,6806
883,2114
883,13364
883,13365
883,2267
883,11737
883,9048
883,13366
883,13367
883,7531
883,13368
883,13369
883,13370
883,8876
883,4922
883,4687
883,12669
883,7537
883,9054
883,13371
883,13372
883,9056
883,13373
883,13374
883,13375
883,13376
883,7542
883,13377
883,13378
883,13379
883,4189
883,7958
883,13380
883,9066
883,8189
883,13381
883,13382
883,13383
883,13384
884,13385
884,13386
884,12208
884,13387
884,13388
884,13389
884,13390
884,13391
884,13392
884,5434
884,13393
884,13394
884,13395
884,13396
884,13397
884,13398
884,13399
884,13400
884,13401
884,13402
884,13403
884,13404
884,2330
884,13405
884,13406
884,5449
884,13407
884,10844
884,11894
884,13408
884,13409
884,9018
884,13410
884,13411
884,13412
884,5117
884,12212
884,13413
884,5118
884,13414
884,13415
884,13416
884,13417
884,10573
884,13418
884,13419
884,9548
884,13420
884,12107
884,13421
884,13422
884,13423
884,13424
884,4753
884,13425
884,13426
884,13427
884,13428
884,13429
884,4677
884,13430
884,13431
884,13432
884,5469
884,5470
884,13433
884,13434
884,13435
884,13436
884,13437
884,13438
884,13439
884,13440
885,13441
885,13442
885,13443
885,13444
885,13445
885,13446
885,13447
885,13448
885,13449
885,13450
885,6033
885,13451
885,13452
885,5122
885,13337
885,5371
885,10520
885,4720
885,13453
885,5087
885,5238
885,5242
885,4761
885,13454
885,13455
885,13456
885,13457
885,4768
885,13458
886,7069
886,13459
886,7099
886,4599
887,13460
887,13461
887,13462
887,13463
887,2236
887,13464
887,8598
887,13465
887,8603
887,13466
887,13467
887,13468
