paper_id,year,referenceCount,citationCount,source_paper_id_x,total_refs,internal_refs,external_refs,external_ref_ratio,source_paper_id_y,observed_out_refs,source_year,backward_pool_size,ref_rate_per_available_paper,target_paper_id,observed_in_cites,mean_in_cites,median_in_cites,std_in_cites,citation_norm_year_mean,citation_z_year,paper_age,cites_per_year_alive,mean_by_age,median_by_age,std_by_age,citation_norm_age_mean,citation_z_age,period,internal_ref_ratio,internal_coverage_of_citations,internal_coverage_of_references
31552,2021,0.0,7.0,,0.0,0.0,0.0,0.0,,0.0,2021,35560,0.0,31552.0,1.0,2.5202083097475376,1.0,7.829554883053499,0.3967925969183774,-0.19416280139218614,6,0.16666666666666666,2.5202083097475376,1.0,7.829554883053499,0.3967925969183774,-0.19416280139218614,pre_2023,,0.14285714285714285,
31553,2021,46.0,66.0,,0.0,0.0,0.0,0.0,,0.0,2021,35560,0.0,31553.0,2.0,2.5202083097475376,1.0,7.829554883053499,0.7935851938367549,-0.06644161992829128,6,0.3333333333333333,2.5202083097475376,1.0,7.829554883053499,0.7935851938367549,-0.06644161992829128,pre_2023,,0.030303030303030304,0.0
31554,2021,18.0,3.0,,0.0,0.0,0.0,0.0,,0.0,2021,35560,0.0,31554.0,1.0,2.5202083097475376,1.0,7.829554883053499,0.3967925969183774,-0.19416280139218614,6,0.16666666666666666,2.5202083097475376,1.0,7.829554883053499,0.3967925969183774,-0.19416280139218614,pre_2023,,0.3333333333333333,0.0
31555,2021,30.0,307.0,,0.0,0.0,0.0,0.0,,0.0,2021,35560,0.0,31555.0,2.0,2.5202083097475376,1.0,7.829554883053499,0.7935851938367549,-0.06644161992829128,6,0.3333333333333333,2.5202083097475376,1.0,7.829554883053499,0.7935851938367549,-0.06644161992829128,pre_2023,,0.006514657980456026,0.0
31556,2020,84.0,14.0,,0.0,0.0,0.0,0.0,,0.0,2020,27205,0.0,31556.0,1.0,2.8623578695391982,1.0,12.097776738104558,0.3493623249006899,-0.1539421589483711,7,0.14285714285714285,2.8623578695391982,1.0,12.097776738104558,0.3493623249006899,-0.1539421589483711,pre_2023,,0.07142857142857142,0.0
31557,2020,36.0,65.0,,0.0,0.0,0.0,0.0,,0.0,2020,27205,0.0,31557.0,2.0,2.8623578695391982,1.0,12.097776738104558,0.6987246498013798,-0.07128234288065641,7,0.2857142857142857,2.8623578695391982,1.0,12.097776738104558,0.6987246498013798,-0.07128234288065641,pre_2023,,0.03076923076923077,0.0
31558,2018,16.0,363.0,,0.0,0.0,0.0,0.0,,0.0,2018,15416,0.0,31558.0,2.0,3.291517323775388,1.0,11.821459584982616,0.6076225045372051,-0.1092519341195453,9,0.2222222222222222,3.291517323775388,1.0,11.821459584982616,0.6076225045372051,-0.1092519341195453,pre_2023,,0.005509641873278237,0.0
31559,2016,38.0,1232.0,,0.0,0.0,0.0,0.0,,0.0,2016,9695,0.0,31559.0,5.0,4.968804920913884,1.0,22.951001655455915,1.0062781855159606,0.0013592033826854803,11,0.45454545454545453,4.968804920913884,1.0,22.951001655455915,1.0062781855159606,0.0013592033826854803,pre_2023,,0.004058441558441558,0.0
31560,2014,1.0,32.0,,0.0,0.0,0.0,0.0,,0.0,2014,7126,0.0,31560.0,1.0,5.90371782650143,1.0,43.727287185023535,0.16938478927821732,-0.11214319803907111,13,0.07692307692307693,5.90371782650143,1.0,43.727287185023535,0.16938478927821732,-0.11214319803907111,pre_2023,,0.03125,0.0
31561,2013,39.0,130.0,,0.0,0.0,0.0,0.0,,0.0,2013,6319,0.0,31561.0,1.0,3.141263940520446,1.0,13.752234012550677,0.3183431952662722,-0.15570298895192358,14,0.07142857142857142,3.141263940520446,1.0,13.752234012550677,0.3183431952662722,-0.15570298895192358,pre_2023,,0.007692307692307693,0.0
31562,2023,32.0,9.0,,0.0,0.0,0.0,0.0,,0.0,2023,52796,0.0,31562.0,2.0,1.8033800949961338,1.0,4.07860265544195,1.1090285434276614,0.04820766365694449,4,0.5,1.8033800949961338,1.0,4.07860265544195,1.1090285434276614,0.04820766365694449,post_2023,,0.2222222222222222,0.0
31563,2023,53.0,169.0,,0.0,0.0,0.0,0.0,,0.0,2023,52796,0.0,31563.0,1.0,1.8033800949961338,1.0,4.07860265544195,0.5545142717138307,-0.19697434706570627,4,0.25,1.8033800949961338,1.0,4.07860265544195,0.5545142717138307,-0.19697434706570627,post_2023,,0.005917159763313609,0.0
31564,2023,30.0,13.0,,0.0,0.0,0.0,0.0,,0.0,2023,52796,0.0,31564.0,2.0,1.8033800949961338,1.0,4.07860265544195,1.1090285434276614,0.04820766365694449,4,0.5,1.8033800949961338,1.0,4.07860265544195,1.1090285434276614,0.04820766365694449,post_2023,,0.15384615384615385,0.0
31565,2023,110.0,67.0,,0.0,0.0,0.0,0.0,,0.0,2023,52796,0.0,31565.0,2.0,1.8033800949961338,1.0,4.07860265544195,1.1090285434276614,0.04820766365694449,4,0.5,1.8033800949961338,1.0,4.07860265544195,1.1090285434276614,0.04820766365694449,post_2023,,0.029850746268656716,0.0
31566,2023,74.0,220.0,,0.0,0.0,0.0,0.0,,0.0,2023,52796,0.0,31566.0,1.0,1.8033800949961338,1.0,4.07860265544195,0.5545142717138307,-0.19697434706570627,4,0.25,1.8033800949961338,1.0,4.07860265544195,0.5545142717138307,-0.19697434706570627,post_2023,,0.004545454545454545,0.0
31567,2023,51.0,54.0,,0.0,0.0,0.0,0.0,,0.0,2023,52796,0.0,31567.0,2.0,1.8033800949961338,1.0,4.07860265544195,1.1090285434276614,0.04820766365694449,4,0.5,1.8033800949961338,1.0,4.07860265544195,1.1090285434276614,0.04820766365694449,post_2023,,0.037037037037037035,0.0
31568,2023,48.0,24.0,,0.0,0.0,0.0,0.0,,0.0,2023,52796,0.0,31568.0,1.0,1.8033800949961338,1.0,4.07860265544195,0.5545142717138307,-0.19697434706570627,4,0.25,1.8033800949961338,1.0,4.07860265544195,0.5545142717138307,-0.19697434706570627,post_2023,,0.041666666666666664,0.0
31569,2022,36.0,38.0,,0.0,0.0,0.0,0.0,,0.0,2022,44393,0.0,31569.0,1.0,2.0190408187552067,1.0,5.029536107100758,0.49528468702110096,-0.20261129397530578,5,0.2,2.0190408187552067,1.0,5.029536107100758,0.49528468702110096,-0.20261129397530578,pre_2023,,0.02631578947368421,0.0
31570,2022,37.0,30.0,,0.0,0.0,0.0,0.0,,0.0,2022,44393,0.0,31570.0,1.0,2.0190408187552067,1.0,5.029536107100758,0.49528468702110096,-0.20261129397530578,5,0.2,2.0190408187552067,1.0,5.029536107100758,0.49528468702110096,-0.20261129397530578,pre_2023,,0.03333333333333333,0.0
31571,2022,30.0,70.0,,0.0,0.0,0.0,0.0,,0.0,2022,44393,0.0,31571.0,3.0,2.0190408187552067,1.0,5.029536107100758,1.4858540610633029,0.1950396935931852,5,0.6,2.0190408187552067,1.0,5.029536107100758,1.4858540610633029,0.1950396935931852,pre_2023,,0.04285714285714286,0.0
31572,2022,37.0,33.0,,0.0,0.0,0.0,0.0,,0.0,2022,44393,0.0,31572.0,1.0,2.0190408187552067,1.0,5.029536107100758,0.49528468702110096,-0.20261129397530578,5,0.2,2.0190408187552067,1.0,5.029536107100758,0.49528468702110096,-0.20261129397530578,pre_2023,,0.030303030303030304,0.0
31573,2021,57.0,65.0,,0.0,0.0,0.0,0.0,,0.0,2021,35560,0.0,31573.0,1.0,2.5202083097475376,1.0,7.829554883053499,0.3967925969183774,-0.19416280139218614,6,0.16666666666666666,2.5202083097475376,1.0,7.829554883053499,0.3967925969183774,-0.19416280139218614,pre_2023,,0.015384615384615385,0.0
31574,2021,51.0,395.0,,0.0,0.0,0.0,0.0,,0.0,2021,35560,0.0,31574.0,1.0,2.5202083097475376,1.0,7.829554883053499,0.3967925969183774,-0.19416280139218614,6,0.16666666666666666,2.5202083097475376,1.0,7.829554883053499,0.3967925969183774,-0.19416280139218614,pre_2023,,0.002531645569620253,0.0
31575,2020,29.0,12.0,,0.0,0.0,0.0,0.0,,0.0,2020,27205,0.0,31575.0,1.0,2.8623578695391982,1.0,12.097776738104558,0.3493623249006899,-0.1539421589483711,7,0.14285714285714285,2.8623578695391982,1.0,12.097776738104558,0.3493623249006899,-0.1539421589483711,pre_2023,,0.08333333333333333,0.0
31576,2024,40.0,6.0,,0.0,0.0,0.0,0.0,,0.0,2024,61849,0.0,31576.0,1.0,1.3316223152775901,1.0,2.0336558647341794,0.7509636843173058,-0.16306707591401493,3,0.3333333333333333,1.3316223152775901,1.0,2.0336558647341794,0.7509636843173058,-0.16306707591401493,post_2023,,0.16666666666666666,0.0
31577,2024,35.0,15.0,,0.0,0.0,0.0,0.0,,0.0,2024,61849,0.0,31577.0,1.0,1.3316223152775901,1.0,2.0336558647341794,0.7509636843173058,-0.16306707591401493,3,0.3333333333333333,1.3316223152775901,1.0,2.0336558647341794,0.7509636843173058,-0.16306707591401493,post_2023,,0.06666666666666667,0.0
31578,2024,43.0,5.0,,0.0,0.0,0.0,0.0,,0.0,2024,61849,0.0,31578.0,1.0,1.3316223152775901,1.0,2.0336558647341794,0.7509636843173058,-0.16306707591401493,3,0.3333333333333333,1.3316223152775901,1.0,2.0336558647341794,0.7509636843173058,-0.16306707591401493,post_2023,,0.2,0.0
31579,2024,46.0,24.0,,0.0,0.0,0.0,0.0,,0.0,2024,61849,0.0,31579.0,1.0,1.3316223152775901,1.0,2.0336558647341794,0.7509636843173058,-0.16306707591401493,3,0.3333333333333333,1.3316223152775901,1.0,2.0336558647341794,0.7509636843173058,-0.16306707591401493,post_2023,,0.041666666666666664,0.0
31580,2023,16.0,12.0,,0.0,0.0,0.0,0.0,,0.0,2023,52796,0.0,31580.0,1.0,1.8033800949961338,1.0,4.07860265544195,0.5545142717138307,-0.19697434706570627,4,0.25,1.8033800949961338,1.0,4.07860265544195,0.5545142717138307,-0.19697434706570627,post_2023,,0.08333333333333333,0.0
31581,2023,9.0,12.0,,0.0,0.0,0.0,0.0,,0.0,2023,52796,0.0,31581.0,1.0,1.8033800949961338,1.0,4.07860265544195,0.5545142717138307,-0.19697434706570627,4,0.25,1.8033800949961338,1.0,4.07860265544195,0.5545142717138307,-0.19697434706570627,post_2023,,0.08333333333333333,0.0
31582,2023,27.0,14.0,,0.0,0.0,0.0,0.0,,0.0,2023,52796,0.0,31582.0,1.0,1.8033800949961338,1.0,4.07860265544195,0.5545142717138307,-0.19697434706570627,4,0.25,1.8033800949961338,1.0,4.07860265544195,0.5545142717138307,-0.19697434706570627,post_2023,,0.07142857142857142,0.0
31583,2023,81.0,24.0,,0.0,0.0,0.0,0.0,,0.0,2023,52796,0.0,31583.0,1.0,1.8033800949961338,1.0,4.07860265544195,0.5545142717138307,-0.19697434706570627,4,0.25,1.8033800949961338,1.0,4.07860265544195,0.5545142717138307,-0.19697434706570627,post_2023,,0.041666666666666664,0.0
31584,2023,34.0,27.0,,0.0,0.0,0.0,0.0,,0.0,2023,52796,0.0,31584.0,1.0,1.8033800949961338,1.0,4.07860265544195,0.5545142717138307,-0.19697434706570627,4,0.25,1.8033800949961338,1.0,4.07860265544195,0.5545142717138307,-0.19697434706570627,post_2023,,0.037037037037037035,0.0
31585,2023,46.0,40.0,,0.0,0.0,0.0,0.0,,0.0,2023,52796,0.0,31585.0,1.0,1.8033800949961338,1.0,4.07860265544195,0.5545142717138307,-0.19697434706570627,4,0.25,1.8033800949961338,1.0,4.07860265544195,0.5545142717138307,-0.19697434706570627,post_2023,,0.025,0.0
31586,2023,60.0,42.0,,0.0,0.0,0.0,0.0,,0.0,2023,52796,0.0,31586.0,1.0,1.8033800949961338,1.0,4.07860265544195,0.5545142717138307,-0.19697434706570627,4,0.25,1.8033800949961338,1.0,4.07860265544195,0.5545142717138307,-0.19697434706570627,post_2023,,0.023809523809523808,0.0
31587,2022,101.0,69.0,,0.0,0.0,0.0,0.0,,0.0,2022,44393,0.0,31587.0,1.0,2.0190408187552067,1.0,5.029536107100758,0.49528468702110096,-0.20261129397530578,5,0.2,2.0190408187552067,1.0,5.029536107100758,0.49528468702110096,-0.20261129397530578,pre_2023,,0.014492753623188406,0.0
31588,2022,9.0,7.0,,0.0,0.0,0.0,0.0,,0.0,2022,44393,0.0,31588.0,1.0,2.0190408187552067,1.0,5.029536107100758,0.49528468702110096,-0.20261129397530578,5,0.2,2.0190408187552067,1.0,5.029536107100758,0.49528468702110096,-0.20261129397530578,pre_2023,,0.14285714285714285,0.0
31589,2022,34.0,7.0,,0.0,0.0,0.0,0.0,,0.0,2022,44393,0.0,31589.0,1.0,2.0190408187552067,1.0,5.029536107100758,0.49528468702110096,-0.20261129397530578,5,0.2,2.0190408187552067,1.0,5.029536107100758,0.49528468702110096,-0.20261129397530578,pre_2023,,0.14285714285714285,0.0
31590,2022,34.0,62.0,,0.0,0.0,0.0,0.0,,0.0,2022,44393,0.0,31590.0,1.0,2.0190408187552067,1.0,5.029536107100758,0.49528468702110096,-0.20261129397530578,5,0.2,2.0190408187552067,1.0,5.029536107100758,0.49528468702110096,-0.20261129397530578,pre_2023,,0.016129032258064516,0.0
31591,2021,28.0,12.0,,0.0,0.0,0.0,0.0,,0.0,2021,35560,0.0,31591.0,1.0,2.5202083097475376,1.0,7.829554883053499,0.3967925969183774,-0.19416280139218614,6,0.16666666666666666,2.5202083097475376,1.0,7.829554883053499,0.3967925969183774,-0.19416280139218614,pre_2023,,0.08333333333333333,0.0
31592,2021,0.0,59.0,,0.0,0.0,0.0,0.0,,0.0,2021,35560,0.0,31592.0,1.0,2.5202083097475376,1.0,7.829554883053499,0.3967925969183774,-0.19416280139218614,6,0.16666666666666666,2.5202083097475376,1.0,7.829554883053499,0.3967925969183774,-0.19416280139218614,pre_2023,,0.01694915254237288,
31593,2021,38.0,73.0,,0.0,0.0,0.0,0.0,,0.0,2021,35560,0.0,31593.0,1.0,2.5202083097475376,1.0,7.829554883053499,0.3967925969183774,-0.19416280139218614,6,0.16666666666666666,2.5202083097475376,1.0,7.829554883053499,0.3967925969183774,-0.19416280139218614,pre_2023,,0.0136986301369863,0.0
31594,2021,33.0,21.0,,0.0,0.0,0.0,0.0,,0.0,2021,35560,0.0,31594.0,1.0,2.5202083097475376,1.0,7.829554883053499,0.3967925969183774,-0.19416280139218614,6,0.16666666666666666,2.5202083097475376,1.0,7.829554883053499,0.3967925969183774,-0.19416280139218614,pre_2023,,0.047619047619047616,0.0
31595,2021,0.0,16.0,,0.0,0.0,0.0,0.0,,0.0,2021,35560,0.0,31595.0,1.0,2.5202083097475376,1.0,7.829554883053499,0.3967925969183774,-0.19416280139218614,6,0.16666666666666666,2.5202083097475376,1.0,7.829554883053499,0.3967925969183774,-0.19416280139218614,pre_2023,,0.0625,
31596,2021,82.0,102.0,,0.0,0.0,0.0,0.0,,0.0,2021,35560,0.0,31596.0,1.0,2.5202083097475376,1.0,7.829554883053499,0.3967925969183774,-0.19416280139218614,6,0.16666666666666666,2.5202083097475376,1.0,7.829554883053499,0.3967925969183774,-0.19416280139218614,pre_2023,,0.00980392156862745,0.0
31597,2021,67.0,152.0,,0.0,0.0,0.0,0.0,,0.0,2021,35560,0.0,31597.0,1.0,2.5202083097475376,1.0,7.829554883053499,0.3967925969183774,-0.19416280139218614,6,0.16666666666666666,2.5202083097475376,1.0,7.829554883053499,0.3967925969183774,-0.19416280139218614,pre_2023,,0.006578947368421052,0.0
31598,2020,11.0,299.0,,0.0,0.0,0.0,0.0,,0.0,2020,27205,0.0,31598.0,1.0,2.8623578695391982,1.0,12.097776738104558,0.3493623249006899,-0.1539421589483711,7,0.14285714285714285,2.8623578695391982,1.0,12.097776738104558,0.3493623249006899,-0.1539421589483711,pre_2023,,0.0033444816053511705,0.0
31599,2020,41.0,175.0,,0.0,0.0,0.0,0.0,,0.0,2020,27205,0.0,31599.0,1.0,2.8623578695391982,1.0,12.097776738104558,0.3493623249006899,-0.1539421589483711,7,0.14285714285714285,2.8623578695391982,1.0,12.097776738104558,0.3493623249006899,-0.1539421589483711,pre_2023,,0.005714285714285714,0.0
31600,2019,29.0,133.0,,0.0,0.0,0.0,0.0,,0.0,2019,20438,0.0,31600.0,1.0,4.04255947982858,1.0,20.108153266680336,0.24736803626261147,-0.1513097418483561,8,0.125,4.04255947982858,1.0,20.108153266680336,0.24736803626261147,-0.1513097418483561,pre_2023,,0.007518796992481203,0.0
31601,2019,39.0,471.0,,0.0,0.0,0.0,0.0,,0.0,2019,20438,0.0,31601.0,1.0,4.04255947982858,1.0,20.108153266680336,0.24736803626261147,-0.1513097418483561,8,0.125,4.04255947982858,1.0,20.108153266680336,0.24736803626261147,-0.1513097418483561,pre_2023,,0.0021231422505307855,0.0
31602,2018,57.0,252.0,,0.0,0.0,0.0,0.0,,0.0,2018,15416,0.0,31602.0,1.0,3.291517323775388,1.0,11.821459584982616,0.30381125226860256,-0.19384385720748187,9,0.1111111111111111,3.291517323775388,1.0,11.821459584982616,0.30381125226860256,-0.19384385720748187,pre_2023,,0.003968253968253968,0.0
31603,2016,15.0,37.0,,0.0,0.0,0.0,0.0,,0.0,2016,9695,0.0,31603.0,1.0,4.968804920913884,1.0,22.951001655455915,0.20125563710319214,-0.17292512895490203,11,0.09090909090909091,4.968804920913884,1.0,22.951001655455915,0.20125563710319214,-0.17292512895490203,pre_2023,,0.02702702702702703,0.0
31604,2015,51.0,78.0,,0.0,0.0,0.0,0.0,,0.0,2015,8175,0.0,31604.0,1.0,7.235526315789474,1.0,86.45680569247114,0.13820694671758502,-0.07212302450739837,12,0.08333333333333333,7.235526315789474,1.0,86.45680569247114,0.13820694671758502,-0.07212302450739837,pre_2023,,0.01282051282051282,0.0
31605,2014,49.0,7007.0,,0.0,0.0,0.0,0.0,,0.0,2014,7126,0.0,31605.0,1.0,5.90371782650143,1.0,43.727287185023535,0.16938478927821732,-0.11214319803907111,13,0.07692307692307693,5.90371782650143,1.0,43.727287185023535,0.16938478927821732,-0.11214319803907111,pre_2023,,0.00014271442842871414,0.0
31606,1981,10.0,92.0,,0.0,0.0,0.0,0.0,,0.0,1981,489,0.0,31606.0,1.0,1.9090909090909092,1.0,1.9978343252987698,0.5238095238095238,-0.45503818689017544,46,0.021739130434782608,1.9090909090909092,1.0,1.9978343252987698,0.5238095238095238,-0.45503818689017544,pre_2023,,0.010869565217391304,0.0
31607,2020,24.0,13.0,,0.0,0.0,0.0,0.0,,0.0,2020,27205,0.0,31607.0,1.0,2.8623578695391982,1.0,12.097776738104558,0.3493623249006899,-0.1539421589483711,7,0.14285714285714285,2.8623578695391982,1.0,12.097776738104558,0.3493623249006899,-0.1539421589483711,pre_2023,,0.07692307692307693,0.0
31608,2020,25.0,63.0,,0.0,0.0,0.0,0.0,,0.0,2020,27205,0.0,31608.0,1.0,2.8623578695391982,1.0,12.097776738104558,0.3493623249006899,-0.1539421589483711,7,0.14285714285714285,2.8623578695391982,1.0,12.097776738104558,0.3493623249006899,-0.1539421589483711,pre_2023,,0.015873015873015872,0.0
31609,2020,16.0,52.0,,0.0,0.0,0.0,0.0,,0.0,2020,27205,0.0,31609.0,1.0,2.8623578695391982,1.0,12.097776738104558,0.3493623249006899,-0.1539421589483711,7,0.14285714285714285,2.8623578695391982,1.0,12.097776738104558,0.3493623249006899,-0.1539421589483711,pre_2023,,0.019230769230769232,0.0
31610,2012,24.0,3.0,,0.0,0.0,0.0,0.0,,0.0,2012,5646,0.0,31610.0,1.0,2.459138187221397,1.0,13.090977803487856,0.4066465256797583,-0.11146135981016145,15,0.06666666666666667,2.459138187221397,1.0,13.090977803487856,0.4066465256797583,-0.11146135981016145,pre_2023,,0.3333333333333333,0.0
31611,2010,10.0,22.0,,0.0,0.0,0.0,0.0,,0.0,2010,4594,0.0,31611.0,1.0,2.008130081300813,1.0,4.367993074902092,0.4979757085020243,-0.23079937719988494,17,0.058823529411764705,2.008130081300813,1.0,4.367993074902092,0.4979757085020243,-0.23079937719988494,pre_2023,,0.045454545454545456,0.0
31612,2024,52.0,11.0,,0.0,0.0,0.0,0.0,,0.0,2024,61849,0.0,31612.0,1.0,1.3316223152775901,1.0,2.0336558647341794,0.7509636843173058,-0.16306707591401493,3,0.3333333333333333,1.3316223152775901,1.0,2.0336558647341794,0.7509636843173058,-0.16306707591401493,post_2023,,0.09090909090909091,0.0
31613,2023,49.0,3.0,,0.0,0.0,0.0,0.0,,0.0,2023,52796,0.0,31613.0,1.0,1.8033800949961338,1.0,4.07860265544195,0.5545142717138307,-0.19697434706570627,4,0.25,1.8033800949961338,1.0,4.07860265544195,0.5545142717138307,-0.19697434706570627,post_2023,,0.3333333333333333,0.0
31614,2022,78.0,65.0,,0.0,0.0,0.0,0.0,,0.0,2022,44393,0.0,31614.0,1.0,2.0190408187552067,1.0,5.029536107100758,0.49528468702110096,-0.20261129397530578,5,0.2,2.0190408187552067,1.0,5.029536107100758,0.49528468702110096,-0.20261129397530578,pre_2023,,0.015384615384615385,0.0
31615,2022,46.0,53.0,,0.0,0.0,0.0,0.0,,0.0,2022,44393,0.0,31615.0,1.0,2.0190408187552067,1.0,5.029536107100758,0.49528468702110096,-0.20261129397530578,5,0.2,2.0190408187552067,1.0,5.029536107100758,0.49528468702110096,-0.20261129397530578,pre_2023,,0.018867924528301886,0.0
31616,2021,42.0,211.0,,0.0,0.0,0.0,0.0,,0.0,2021,35560,0.0,31616.0,1.0,2.5202083097475376,1.0,7.829554883053499,0.3967925969183774,-0.19416280139218614,6,0.16666666666666666,2.5202083097475376,1.0,7.829554883053499,0.3967925969183774,-0.19416280139218614,pre_2023,,0.004739336492890996,0.0
31617,2021,58.0,130.0,,0.0,0.0,0.0,0.0,,0.0,2021,35560,0.0,31617.0,1.0,2.5202083097475376,1.0,7.829554883053499,0.3967925969183774,-0.19416280139218614,6,0.16666666666666666,2.5202083097475376,1.0,7.829554883053499,0.3967925969183774,-0.19416280139218614,pre_2023,,0.007692307692307693,0.0
31618,2021,346.0,195.0,,0.0,0.0,0.0,0.0,,0.0,2021,35560,0.0,31618.0,2.0,2.5202083097475376,1.0,7.829554883053499,0.7935851938367549,-0.06644161992829128,6,0.3333333333333333,2.5202083097475376,1.0,7.829554883053499,0.7935851938367549,-0.06644161992829128,pre_2023,,0.010256410256410256,0.0
31619,2020,223.0,286.0,,0.0,0.0,0.0,0.0,,0.0,2020,27205,0.0,31619.0,1.0,2.8623578695391982,1.0,12.097776738104558,0.3493623249006899,-0.1539421589483711,7,0.14285714285714285,2.8623578695391982,1.0,12.097776738104558,0.3493623249006899,-0.1539421589483711,pre_2023,,0.0034965034965034965,0.0
31620,2019,161.0,577.0,,0.0,0.0,0.0,0.0,,0.0,2019,20438,0.0,31620.0,1.0,4.04255947982858,1.0,20.108153266680336,0.24736803626261147,-0.1513097418483561,8,0.125,4.04255947982858,1.0,20.108153266680336,0.24736803626261147,-0.1513097418483561,pre_2023,,0.0017331022530329288,0.0
31621,2018,54.0,1431.0,,0.0,0.0,0.0,0.0,,0.0,2018,15416,0.0,31621.0,2.0,3.291517323775388,1.0,11.821459584982616,0.6076225045372051,-0.1092519341195453,9,0.2222222222222222,3.291517323775388,1.0,11.821459584982616,0.6076225045372051,-0.1092519341195453,pre_2023,,0.001397624039133473,0.0
31622,1974,1.0,2872.0,,0.0,0.0,0.0,0.0,,0.0,1974,348,0.0,31622.0,1.0,1.1538461538461537,1.0,0.3755338080994054,0.8666666666666667,-0.40967324519935105,53,0.018867924528301886,1.1538461538461537,1.0,0.3755338080994054,0.8666666666666667,-0.40967324519935105,pre_2023,,0.00034818941504178273,0.0
31623,2022,0.0,136.0,,0.0,0.0,0.0,0.0,,0.0,2022,44393,0.0,31623.0,1.0,2.0190408187552067,1.0,5.029536107100758,0.49528468702110096,-0.20261129397530578,5,0.2,2.0190408187552067,1.0,5.029536107100758,0.49528468702110096,-0.20261129397530578,pre_2023,,0.007352941176470588,
31624,2023,18.0,2.0,,0.0,0.0,0.0,0.0,,0.0,2023,52796,0.0,31624.0,1.0,1.8033800949961338,1.0,4.07860265544195,0.5545142717138307,-0.19697434706570627,4,0.25,1.8033800949961338,1.0,4.07860265544195,0.5545142717138307,-0.19697434706570627,post_2023,,0.5,0.0
31625,2023,30.0,13.0,,0.0,0.0,0.0,0.0,,0.0,2023,52796,0.0,31625.0,1.0,1.8033800949961338,1.0,4.07860265544195,0.5545142717138307,-0.19697434706570627,4,0.25,1.8033800949961338,1.0,4.07860265544195,0.5545142717138307,-0.19697434706570627,post_2023,,0.07692307692307693,0.0
31626,2023,58.0,19.0,,0.0,0.0,0.0,0.0,,0.0,2023,52796,0.0,31626.0,2.0,1.8033800949961338,1.0,4.07860265544195,1.1090285434276614,0.04820766365694449,4,0.5,1.8033800949961338,1.0,4.07860265544195,1.1090285434276614,0.04820766365694449,post_2023,,0.10526315789473684,0.0
31627,2022,45.0,15.0,,0.0,0.0,0.0,0.0,,0.0,2022,44393,0.0,31627.0,1.0,2.0190408187552067,1.0,5.029536107100758,0.49528468702110096,-0.20261129397530578,5,0.2,2.0190408187552067,1.0,5.029536107100758,0.49528468702110096,-0.20261129397530578,pre_2023,,0.06666666666666667,0.0
31628,2022,137.0,13.0,,0.0,0.0,0.0,0.0,,0.0,2022,44393,0.0,31628.0,1.0,2.0190408187552067,1.0,5.029536107100758,0.49528468702110096,-0.20261129397530578,5,0.2,2.0190408187552067,1.0,5.029536107100758,0.49528468702110096,-0.20261129397530578,pre_2023,,0.07692307692307693,0.0
31629,2020,28.0,37.0,,0.0,0.0,0.0,0.0,,0.0,2020,27205,0.0,31629.0,1.0,2.8623578695391982,1.0,12.097776738104558,0.3493623249006899,-0.1539421589483711,7,0.14285714285714285,2.8623578695391982,1.0,12.097776738104558,0.3493623249006899,-0.1539421589483711,pre_2023,,0.02702702702702703,0.0
31630,2018,18.0,53.0,,0.0,0.0,0.0,0.0,,0.0,2018,15416,0.0,31630.0,1.0,3.291517323775388,1.0,11.821459584982616,0.30381125226860256,-0.19384385720748187,9,0.1111111111111111,3.291517323775388,1.0,11.821459584982616,0.30381125226860256,-0.19384385720748187,pre_2023,,0.018867924528301886,0.0
31631,2022,49.0,42.0,,0.0,0.0,0.0,0.0,,0.0,2022,44393,0.0,31631.0,1.0,2.0190408187552067,1.0,5.029536107100758,0.49528468702110096,-0.20261129397530578,5,0.2,2.0190408187552067,1.0,5.029536107100758,0.49528468702110096,-0.20261129397530578,pre_2023,,0.023809523809523808,0.0
31632,2021,67.0,98.0,,0.0,0.0,0.0,0.0,,0.0,2021,35560,0.0,31632.0,1.0,2.5202083097475376,1.0,7.829554883053499,0.3967925969183774,-0.19416280139218614,6,0.16666666666666666,2.5202083097475376,1.0,7.829554883053499,0.3967925969183774,-0.19416280139218614,pre_2023,,0.01020408163265306,0.0
31633,2021,155.0,258.0,,0.0,0.0,0.0,0.0,,0.0,2021,35560,0.0,31633.0,2.0,2.5202083097475376,1.0,7.829554883053499,0.7935851938367549,-0.06644161992829128,6,0.3333333333333333,2.5202083097475376,1.0,7.829554883053499,0.7935851938367549,-0.06644161992829128,pre_2023,,0.007751937984496124,0.0
31634,2021,79.0,213.0,,0.0,0.0,0.0,0.0,,0.0,2021,35560,0.0,31634.0,3.0,2.5202083097475376,1.0,7.829554883053499,1.1903777907551323,0.06127956153560358,6,0.5,2.5202083097475376,1.0,7.829554883053499,1.1903777907551323,0.06127956153560358,pre_2023,,0.014084507042253521,0.0
31635,2020,10.0,52.0,,0.0,0.0,0.0,0.0,,0.0,2020,27205,0.0,31635.0,1.0,2.8623578695391982,1.0,12.097776738104558,0.3493623249006899,-0.1539421589483711,7,0.14285714285714285,2.8623578695391982,1.0,12.097776738104558,0.3493623249006899,-0.1539421589483711,pre_2023,,0.019230769230769232,0.0
